"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6254",2.02269048379129,0.834204202643602,1.10522667385313,0.754781098193488,0.450380337016447,0.870101060442836
"L03F6255",0.237699849079899,3.79181952770657,2.79751879097937,1.3554223621065,0.175283028942403,0.735755550530727
"L03F6256",3.4250147890659,0.93009763482739,1.06735305904788,0.87140578924941,0.383532625899801,0.858693538673741
"L03F6257",3.28305945636148,1.25714359499354,1.28934119193274,0.975027869162435,0.329546436000192,0.858693538673741
"L03F6258",0.814564752283211,0.942648604750285,1.61993127692493,0.581906540220453,0.560629634920635,0.880537015277557
"L03F6259",0.0490662401449476,4.30712912630988,8.24239793540775,0.52255777506292,0.601282031147308,0.913298652715641
"L03F6260",0.127593090719505,3.76715298067101,8.23285265802849,0.457575659027174,0.647257334332111,0.952247701294885
"L03F6261",0.53483553553167,3.09868426756892,2.13863871353043,1.44890497303945,0.147364122169324,0.723243881770239
"L03F6262",0.45139347422096,1.28861372357413,2.57577168121329,0.500282588310445,0.616876112419538,0.926963569999413
"L03F6263",0.0699796977797336,4.08103961367617,8.23834413286473,0.495371345000742,0.620338017977287,0.927207356657541
"L03F6264",0.0114366377056203,6.45616026383728,8.29839222431979,0.778001339213209,0.436568223711203,0.858693538673741
"L03F6265",0.025223767694363,6.45616026390546,8.29839222431813,0.77800133922158,0.436568223706268,0.858693538673741
"L03F6266",0.0182087565543567,6.45616026490218,8.29839222429391,0.778001339343961,0.436568223634121,0.858693538673741
"L03F6267",0.109114239125686,4.89182905465121,8.25633614268832,0.592493930735044,0.553519883737326,0.880537015277557
"L03F6268",0.469733372806187,3.38727208561362,2.60614921108027,1.2997230055794,0.193695922552721,0.766599355455134
"L03F6269",1.59692121765491,-0.32323024902919,1.39753950887014,-0.231285231635784,0.817093219127088,1
"L03F6270",0.755651853947167,1.46639084917589,2.78300658184747,0.5269088685383,0.598256874926532,0.913298652715641
"L03F6271",1.14139473578885,0.410009529978371,1.51080782224371,0.271384304437518,0.78609547248592,1
"L03F6272",0.500144337403776,1.54739119654733,1.89770961404624,0.815399355672775,0.414843753040297,0.858693538673741
"L03F6273",0.419408084804677,1.44150963554855,3.11806843387318,0.462308530463506,0.643860083133936,0.952235175582295
"L03F6274",0.0250957760353587,6.4561566751358,8.29839225258607,0.778000904105712,0.436568480218957,0.858693538673741
"L03F6275",3.39762281890693,1.08469316099837,1.12970386046492,0.960157080946839,0.33697616383178,0.858693538673741
"L03F6276",0.429433885596147,4.25151659112448,2.29835366668617,1.84980956270949,0.064341002105481,0.445362838085171
"L03F6277",250.276373435129,0.847360341515794,0.243118058536002,3.48538626302955,0.000491427089785799,0.0460303374099365
"L03F6278",20.037774423042,-0.261901646191646,0.617924419319766,-0.42384090675678,0.671681842831801,0.965503876332501
"L03F6279",0.0320305905109809,0,8.29839156596045,0,1,1
"L03F6280",0.00974695316885785,6.45616026384122,8.2983922243197,0.778001339213693,0.436568223710918,0.858693538673741
"L03F6281",0.0414577758530543,0,8.29839156594688,0,1,1
"L03F6282",0.190026822337038,4.90580588808821,7.79943770929696,0.628994816157127,0.529352449966482,0.874988461415184
"L03F6283",0.00764300716804234,6.45616205608907,8.29839221019227,0.778001556513498,0.436568095606781,0.858693538673741
"L03F6284",0.00764300716804234,6.45616205608907,8.29839221019227,0.778001556513498,0.436568095606781,0.858693538673741
"L03F6285",0.0538947964724138,6.45615667643712,8.29839225255444,0.778000904265493,0.436568480124762,0.858693538673741
"L03F6286",7.62516517765857,0.797848506224797,1.00581639525565,0.793234739449647,0.427641071030976,0.858693538673741
"L03F6287",0.0196920484738409,0,8.29839222432134,0,1,1
"L03F6288",3.82252261170047,3.27249463307961,1.52952300635703,2.13955240913567,0.0323909561762524,0.418593996265604
"L03F6289",3.25691614200928,2.3135799292566,1.20322097713146,1.92282213594072,0.0545023911072359,0.43757634003238
"L03F6290",1.68220970994314,3.21946510937434,1.62734447820236,1.97835501487105,0.0478886708122614,0.421935256474719
"L03F6291",0.00758726107515599,0,8.29839221018955,0,1,1
"L03F6292",8.82816576648341,1.21668185113118,1.15485517164101,1.05353630568439,0.292095263877307,0.858693538673741
"L03F6293",6.22949069522745,3.17635066560186,1.46682572350856,2.16545879629395,0.0303525675531803,0.418593996265604
"L03F6294",4.85354820308838,2.01983346225814,1.48629541706146,1.35897173541149,0.174155545362686,0.735755550530727
"L03F6295",5.54089142369168,1.98804410288713,1.29749371022746,1.53221868223054,0.125468479839514,0.652900793238954
"L03F6296",0.635838355107658,5.07632326353278,3.22880829219718,1.57219717125986,0.115904831284152,0.638612893938172
"L03F6297",3.09572900075926,4.38888927510408,1.48819573225063,2.94913443170992,0.00318665328320166,0.127921367511381
"L03F6298",0.0320863097218066,6.45616026470414,8.29839222429873,0.778001339319645,0.436568223648456,0.858693538673741
"L03F6299",5.60211308066236,1.15642193305612,0.850491347515453,1.35971040320914,0.173921584725138,0.735755550530727
"L03F6300",0.0594651625373123,0,8.29839222429064,0,1,1
"L03F6301",0.0985098485871433,5.74596263181986,8.2803290486862,0.693929262718316,0.487726571129033,0.870101060442836
"L03F6302",0.947024218525628,0,8.29839219931938,0,1,1
"L03F6303",8.80105763536518,0.996321596880574,0.748634365368337,1.33085207274765,0.183237689906081,0.757202806817776
"L03F6304",0.383451735918148,4.00429451326046,2.35680213616268,1.69903720461668,0.0893121738129103,0.533972783860166
"L03F6305",3.60170766167716,1.77639658440315,0.951831712762672,1.86629270761236,0.0620004245063269,0.445362838085171
"L03F6306",0.53840116039486,4.06826588289877,1.95192504808356,2.08423263326277,0.0371390117315903,0.418593996265604
"L03F6307",0.939868358766411,2.20631470706483,1.38736657915373,1.59028964674257,0.111769531258927,0.628144765675167
"L03F6308",0.0513208966697572,0,8.29839222428219,0,1,1
"L03F6309",0.0405462876929317,5.73822263006065,8.28012481663172,0.693011609986201,0.488302265571256,0.870101060442836
"L03F6310",0.00379927621165608,6.45616205608906,8.29839221019227,0.778001556513496,0.436568095606781,0.858693538673741
